trial,Original_index,nb_syll/s,nb_phon/s,syll_fl/s,phon_fl/s,log_freqlex/s,mean_voisphon/s,mean_puphon/s,camemBERT/s,duration_s,suj_id,scores,vitesse,peak_env,GPT2-small-fr/s
26.0,82034.0,19.642857142857142,35.714285714285715,1146.9540688750003,447.72165044642855,29.11110903030225,27.8061224489796,5.1020408163265305,4.402508430800904,0.5599999999999999,suj_7,0.5714285714285714,3.5,13.3,6.521417839186532
26.0,82034.0,16.836734693877553,30.61224489795918,983.1034876071432,383.76141466836737,24.952379168830504,23.83381924198252,4.373177842565598,3.7735786549722032,0.6533333333333333,suj_7,1.0,3.0,11.4,5.589786719302742
26.0,82034.0,14.030612244897958,25.510204081632647,819.252906339286,319.8011788903061,20.79364930735876,19.861516034985424,3.644314868804664,3.144648879143502,0.784,suj_7,1.0,2.5,9.5,4.658155599418952
26.0,82034.0,11.224489795918366,20.40816326530612,655.4023250714288,255.8409431122449,16.634919445887004,15.889212827988342,2.915451895043732,2.515719103314802,0.98,suj_7,1.0,2.0,7.6,3.726524479535161
27.0,84398.0,21.766169154228848,62.18905472636816,1913.0276410136817,758.905597636816,39.51402580456117,49.75124378109452,7.551528073916132,9.404364857016985,0.3216,suj_7,0.2857142857142857,5.0,23.000000000000004,7.255449520414741
27.0,84398.0,19.589552238805968,55.97014925373134,1721.7248769123134,683.0150378731344,35.562623224105046,44.77611940298507,6.796375266524517,8.463928371315285,0.3573333333333333,suj_7,0.2857142857142857,4.5,20.700000000000003,6.529904568373267
27.0,84398.0,17.412935323383085,49.75124378109452,1530.4221128109452,607.1244781094528,31.61122064364893,39.80099502487562,6.041222459132906,7.523491885613588,0.402,suj_7,0.7142857142857143,4.0,18.4,5.8043596163317925
27.0,84398.0,15.2363184079602,43.53233830845771,1339.119348709577,531.2339183457711,27.659818063192816,34.82587064676616,5.286069651741293,6.583055399911888,0.4594285714285714,suj_7,0.5714285714285714,3.5,16.1,5.078814664290318
27.0,84398.0,13.059701492537314,37.31343283582089,1147.8165846082088,455.3433585820896,23.708415482736697,29.85074626865672,4.53091684434968,5.642618914210192,0.536,suj_7,1.0,3.0,13.8,4.353269712248844
27.0,84398.0,10.883084577114428,31.09452736318408,956.5138205068408,379.452798818408,19.757012902280582,24.87562189054726,3.7757640369580665,4.7021824285084906,0.6432,suj_7,1.0,2.5,11.500000000000002,3.6277247602073706
27.0,84398.0,8.706467661691542,24.87562189054726,765.2110564054726,303.5622390547264,15.805610321824464,19.90049751243781,3.020611229566453,3.7617459428067934,0.804,suj_7,1.0,2.0,9.2,2.9021798081658963
28.0,86750.0,23.4375,70.3125,1684.0671440338544,901.5038346354164,44.04302899942547,31.622023809523807,9.30059523809524,18.212788229564765,0.384,suj_7,0.0,5.0,23.000000000000004,11.61701356371244
28.0,86750.0,21.09375,63.28125,1515.6604296304688,811.3534511718749,39.63872609948293,28.45982142857143,8.370535714285715,16.39150940660829,0.4266666666666665,suj_7,0.2857142857142857,4.5,20.700000000000003,10.455312207341196
28.0,86750.0,18.75,56.25,1347.2537152270834,721.2030677083333,35.23442319954038,25.29761904761905,7.440476190476192,14.570230583651815,0.48,suj_7,0.2857142857142857,4.0,18.4,9.293610850969952
28.0,86750.0,16.40625,49.21875,1178.847000823698,631.0526842447916,30.83012029959784,22.13541666666667,6.510416666666668,12.748951760695338,0.5485714285714286,suj_7,0.4285714285714285,3.5,16.1,8.131909494598707
28.0,86750.0,14.0625,42.1875,1010.4402864203124,540.90230078125,26.42581739965529,18.97321428571429,5.580357142857144,10.92767293773886,0.64,suj_7,1.0,3.0,13.8,6.970208138227464
28.0,86750.0,11.71875,35.15625,842.0335720169272,450.75191731770826,22.021514499712733,15.811011904761909,4.65029761904762,9.106394114782384,0.768,suj_7,1.0,2.5,11.500000000000002,5.80850678185622
28.0,86750.0,9.375,28.125,673.6268576135417,360.6015338541666,17.61721159977019,12.648809523809526,3.720238095238096,7.285115291825908,0.96,suj_7,1.0,2.0,9.2,4.646805425484976
29.0,92942.0,24.860161591050343,55.93536357986327,1703.809802050963,734.8423186761966,44.554026278840645,49.720323182100685,5.771108940779543,9.654105434123805,0.3218,suj_7,0.0,5.0,22.5,13.128247151395565
29.0,92942.0,22.37414543194531,50.341827221876926,1533.428821845867,661.3580868085769,40.098623650956576,44.74829086389062,5.193998046701588,8.688694890711425,0.3575555555555556,suj_7,0.1428571428571428,4.5,20.25,11.815422436256004
29.0,92942.0,19.888129272840278,44.74829086389062,1363.047841640771,587.8738549409572,35.643221023072535,39.77625854568055,4.616887152623634,7.723284347299044,0.40225,suj_7,0.1428571428571428,4.0,18.0,10.50259772111645
29.0,92942.0,17.40211311373524,39.154754505904286,1192.6668614356745,514.3896230733376,31.18781839518845,34.80422622747048,4.03977625854568,6.757873803886664,0.4597142857142857,suj_7,0.1428571428571428,3.5,15.75,9.189773005976894
29.0,92942.0,14.916096954630206,33.56121814791796,1022.285881230578,440.90539120571793,26.732415767304392,29.83219390926041,3.4626653644677257,5.792463260474284,0.5363333333333333,suj_7,0.1428571428571428,3.0,13.5,7.876948290837337
29.0,92942.0,12.430080795525171,27.967681789931635,851.9049010254815,367.4211593380983,22.27701313942033,24.860161591050343,2.8855544703897715,4.827052717061902,0.6436,suj_7,0.8571428571428571,2.5,11.25,6.564123575697781
29.0,92942.0,9.944064636420135,22.37414543194531,681.5239208203852,293.9369274704786,17.821610511536267,19.888129272840278,2.308443576311817,3.861642173649522,0.8045,suj_7,1.0,2.0,9.0,5.251298860558225
30.0,96074.0,24.29805615550756,64.79481641468684,1382.6649854211664,777.7462039956804,44.10678640449456,43.582227707497694,6.942301758716448,10.5768656775793,0.3704,suj_7,0.0,5.0,21.5,16.097163793592678
30.0,96074.0,21.8682505399568,58.31533477321815,1244.39848687905,699.9715835961122,39.6961077640451,39.22400493674792,6.248071582844802,9.51917910982137,0.4115555555555556,suj_7,0.0,4.5,19.35,14.487447414233412
30.0,96074.0,19.43844492440605,51.83585313174947,1106.131988336933,622.1969631965443,35.28542912359565,34.86578216599815,5.553841406973159,8.46149254206344,0.463,suj_7,0.1428571428571428,4.0,17.2,12.877731034874143
30.0,96074.0,17.008639308855287,45.35637149028079,967.8654897948168,544.4223427969763,30.874750483146197,30.50755939524838,4.859611231101513,7.403805974305509,0.5291428571428571,suj_7,0.7142857142857143,3.5,15.05,11.268014655514875
30.0,96074.0,14.578833693304537,38.876889848812105,829.5989912527,466.6477223974082,26.46407184269673,26.14933662449861,4.165381055229869,6.3461194065475794,0.6173333333333334,suj_7,0.7142857142857143,3.0,12.9,9.658298276155609
30.0,96074.0,12.149028077753778,32.39740820734342,691.3324927105832,388.8731019978402,22.05339320224728,21.791113853748847,3.471150879358224,5.2884328387896495,0.7408,suj_7,0.2857142857142857,2.5,10.75,8.048581896796339
30.0,96074.0,9.719222462203025,25.91792656587473,553.0659941684668,311.09848159827214,17.642714561797824,17.432891082999074,2.77692070348658,4.23074627103172,0.926,suj_7,1.0,2.0,8.6,6.438865517437072
31.0,97075.0,24.4798041615667,48.95960832313342,1540.3564434210532,876.6513090575278,41.25038190017353,45.899632802937575,6.994229760447628,11.93582648411794,0.3268,suj_7,0.0,5.0,23.5,17.054905360302403
31.0,97075.0,22.03182374541004,44.06364749082008,1386.320799078948,788.9861781517749,37.12534371015617,41.309669522643816,6.294806784402868,10.742243835706146,0.3631111111111111,suj_7,0.0,4.5,21.15,15.349414824272165
31.0,97075.0,19.58384332925336,39.16768665850674,1232.2851547368423,701.3210472460222,33.000305520138824,36.719706242350064,5.595383808358103,9.548661187294352,0.4085,suj_7,0.0,4.0,18.8,13.643924288241925
31.0,97075.0,17.13586291309669,34.2717258261934,1078.2495103947372,613.6559163402692,28.87526733012147,32.129742962056305,4.895960832313341,8.355078538882557,0.4668571428571428,suj_7,0.1428571428571428,3.5,16.45,11.938433752211685
31.0,97075.0,14.687882496940029,29.37576499388005,924.2138660526316,525.9907854345165,24.75022914010412,27.539779681762543,4.196537856268576,7.161495890470762,0.5446666666666666,suj_7,1.0,3.0,14.1,10.232943216181445
31.0,97075.0,12.23990208078335,24.47980416156671,770.1782217105266,438.32565452876383,20.625190950086765,22.949816401468787,3.4971148802238146,5.96791324205897,0.6536,suj_7,1.0,2.5,11.75,8.527452680151201
31.0,97075.0,9.79192166462668,19.58384332925337,616.1425773684213,350.6605236230111,16.500152760069412,18.359853121175032,2.797691904179052,4.774330593647176,0.8170000000000001,suj_7,1.0,2.0,9.4,6.8219621441209615
32.0,97124.0,21.447721179624665,53.61930294906166,1555.2973820375337,774.0579166219841,42.46003908615385,36.00153198008426,7.659900421294522,12.045742848071606,0.373,suj_7,0.0,5.0,23.5,13.05353226035274
32.0,97124.0,19.3029490616622,48.2573726541555,1399.7676438337803,696.6521249597857,38.21403517753846,32.40137878207583,6.89391037916507,10.841168563264445,0.4144444444444445,suj_7,0.0,4.5,21.15,11.748179034317468
32.0,97124.0,17.158176943699733,42.89544235924933,1244.237905630027,619.2463332975873,33.968031268923085,28.80122558406741,6.127920337035617,9.636594278457284,0.46625,suj_7,0.0,4.0,18.8,10.442825808282192
32.0,97124.0,15.013404825737268,37.53351206434317,1088.7081674262736,541.8405416353888,29.7220273603077,25.201072386058986,5.361930294906165,8.432019993650123,0.5328571428571428,suj_7,0.0,3.5,16.45,9.137472582246918
32.0,97124.0,12.8686327077748,32.171581769437,933.1784292225204,464.43474997319055,25.476023451692317,21.60091918805056,4.595940252776713,7.227445708842963,0.6216666666666667,suj_7,0.8571428571428571,3.0,14.1,7.832119356211644
32.0,97124.0,10.723860589812332,26.80965147453083,777.6486910187668,387.028958310992,21.230019543076924,18.00076599004213,3.829950210647261,6.0228714240358014,0.746,suj_7,1.0,2.5,11.75,6.52676613017637
32.0,97124.0,8.579088471849866,21.447721179624665,622.1189528150135,309.62316664879364,16.984015634461542,14.400612792033703,3.0639601685178084,4.818297139228641,0.9325,suj_7,1.0,2.0,9.4,5.221412904141096
33.0,97627.0,23.92344497607656,62.20095693779904,1775.08786213756,811.9374358851672,40.71173475591329,34.51811346548189,7.518796992481206,1.555811331076162,0.418,suj_7,0.2857142857142857,5.0,23.5,10.921050486952495
33.0,97627.0,21.531100478468904,55.98086124401914,1597.579075923804,730.7436922966507,36.64056128032196,31.066302118933702,6.7669172932330826,1.4002301979685456,0.4644444444444445,suj_7,0.1428571428571428,4.5,21.15,9.828945438257245
33.0,97627.0,19.138755980861248,49.76076555023923,1420.070289710048,649.5499487081338,32.56938780473063,27.614490772385512,6.015037593984964,1.2446490648609294,0.5225,suj_7,0.2857142857142857,4.0,18.8,8.736840389561996
33.0,97627.0,16.746411483253592,43.54066985645933,1242.561503496292,568.356205119617,28.49821432913929,24.16267942583732,5.2631578947368425,1.0890679317533132,0.5971428571428571,suj_7,0.5714285714285714,3.5,16.45,7.644735340866746
33.0,97627.0,14.354066985645936,37.32057416267942,1065.052717282536,487.1624615311004,24.427040853547968,20.71086807928913,4.511278195488723,0.9334867986456972,0.6966666666666667,suj_7,0.8571428571428571,3.0,14.1,6.5526302921714965
33.0,97627.0,11.96172248803828,31.10047846889952,887.54393106878,405.9687179425836,20.355867377956645,17.259056732740945,3.7593984962406015,0.7779056655380809,0.836,suj_7,1.0,2.5,11.75,5.460525243476248
33.0,97627.0,9.569377990430624,24.88038277511961,710.035144855024,324.7749743540669,16.284693902365316,13.807245386192756,3.007518796992482,0.6223245324304647,1.045,suj_7,1.0,2.0,9.4,4.368420194780998
34.0,98102.0,24.89110143123833,59.11636589919104,2030.2126306782825,737.0479626633479,39.57966173727157,44.89287936705486,7.1117432660680935,10.37937050237714,0.3214,suj_7,0.0,5.0,21.0,16.401554385400665
34.0,98102.0,22.401991288114505,53.204729309271926,1827.191367610454,663.3431663970132,35.62169556354441,40.403591430349366,6.4005689394612855,9.341433452139425,0.3571111111111111,suj_7,0.0,4.5,18.9,14.7613989468606
34.0,98102.0,19.912881144990667,47.29309271935283,1624.170104542626,589.6383701306784,31.663729389817263,35.914303493643885,5.689394612854476,8.303496401901711,0.40175,suj_7,0.0,4.0,16.8,13.121243508320532
34.0,98102.0,17.423771001866832,41.38145612943372,1421.148841474797,515.9335738643435,27.7057632160901,31.4250155569384,4.978220286247666,7.265559351663997,0.4591428571428571,suj_7,0.0,3.5,14.7,11.481088069780466
34.0,98102.0,14.934660858743,35.46981953951462,1218.1275784069694,442.2287775980088,23.747797042362947,26.93572762023292,4.267045959640857,6.227622301426282,0.5356666666666666,suj_7,0.7142857142857143,3.0,12.6,9.8409326312404
34.0,98102.0,12.445550715619165,29.55818294959552,1015.1063153391412,368.523981331674,19.789830868635782,22.44643968352743,3.5558716330340467,5.1896852511885685,0.6428,suj_7,0.8571428571428571,2.5,10.5,8.200777192700333
34.0,98102.0,9.956440572495334,23.64654635967641,812.085052271313,294.8191850653392,15.831864694908631,17.957151746821946,2.844697306427238,4.151748200950856,0.8035,suj_7,1.0,2.0,8.4,6.560621754160266
35.0,98542.0,23.6826524570752,50.32563647128478,1742.8506867969213,843.1298920959146,40.69939695702529,55.82339507739153,7.189376638754967,1.5623397848665177,0.3378,suj_7,0.0,5.0,18.0,6.571874737104347
35.0,98542.0,21.31438721136768,45.29307282415631,1568.5656181172296,758.8169028863231,36.62945726132276,50.24105556965237,6.470438974879472,1.406105806379866,0.3753333333333333,suj_7,0.0,4.5,16.2,5.914687263393912
35.0,98542.0,18.94612196566016,40.26050917702783,1394.2805494375373,674.5039136767316,32.559517565620226,44.658716061913225,5.751501311003975,1.2498718278932142,0.42225,suj_7,0.4285714285714285,4.0,14.4,5.257499789683477
35.0,98542.0,16.577856719952642,35.22794552989935,1219.9954807578454,590.1909244671401,28.48957786991769,39.07637655417408,5.032563647128479,1.0936378494065624,0.4825714285714286,suj_7,1.0,3.5,12.6,4.600312315973042
35.0,98542.0,14.20959147424512,30.19538188277087,1045.710412078153,505.8779352575487,24.419638174215173,33.49403704643493,4.313625983252981,0.9374038709199106,0.5630000000000001,suj_7,1.0,3.0,10.8,3.943124842262608
35.0,98542.0,11.841326228537598,25.16281823564239,871.4253433984607,421.5649460479573,20.34969847851265,27.91169753869577,3.594688319377484,0.7811698924332589,0.6756,suj_7,1.0,2.5,9.0,3.2859373685521733
35.0,98542.0,9.47306098283008,20.130254588513917,697.1402747187686,337.2519568383658,16.279758782810113,22.32935803095661,2.8757506555019874,0.6249359139466071,0.8445,suj_7,1.0,2.0,7.2,2.6287498948417385
36.0,101957.0,24.345709068776628,63.90748630553863,1850.348537735849,997.6409534388316,44.09683919578272,52.604121380749504,8.694896095991652,7.033075480003007,0.3286,suj_7,0.0,5.0,17.5,12.743917094884816
36.0,101957.0,21.911138161898965,57.51673767498477,1665.313683962264,897.8768580949484,39.68715527620445,47.34370924267455,7.825406486392487,6.3297679320027065,0.3651111111111111,suj_7,0.4285714285714285,4.5,15.75,11.469525385396334
36.0,101957.0,19.4765672550213,51.125989044430895,1480.2788301886792,798.1127627510652,35.27747135662618,42.0832971045996,6.955916876793323,5.626460384002408,0.41075,suj_7,0.7142857142857143,4.0,14.0,10.195133675907853
36.0,101957.0,17.041996348143638,44.73524041387704,1295.2439764150945,698.3486674071821,30.867787437047912,36.82288496652466,6.086427267194157,4.923152836002107,0.4694285714285714,suj_7,0.7142857142857143,3.5,12.25,8.92074196641937
36.0,101957.0,14.607425441265974,38.34449178332318,1110.209122641509,598.584572063299,26.458103517469635,31.562472828449696,5.216937657594992,4.219845288001804,0.5476666666666666,suj_7,0.7142857142857143,3.0,10.5,7.646350256930889
36.0,101957.0,12.172854534388314,31.953743152769324,925.1742688679244,498.82047671941575,22.04841959789136,26.302060690374752,4.347448047995826,3.516537740001504,0.6572,suj_7,1.0,2.5,8.75,6.371958547442408
36.0,101957.0,9.73828362751065,25.562994522215448,740.1394150943396,399.0563813755326,17.63873567831309,21.0416485522998,3.4779584383966613,2.813230192001204,0.8215,suj_7,1.0,2.0,7.0,5.097566837953926
37.0,102982.0,30.3951367781155,57.75075987841946,1483.2964790273556,694.473155319149,46.56295907299975,34.303082935301774,8.250108554059922,6.752143291347301,0.329,suj_7,0.5714285714285714,5.0,21.0,14.850265711636528
37.0,102982.0,27.35562310030395,51.975683890577535,1334.9668311246198,625.0258397872341,41.906663165699776,30.872774641771606,7.425097698653929,6.076928962212572,0.3655555555555556,suj_7,0.5714285714285714,4.5,18.9,13.365239140472877
37.0,102982.0,24.3161094224924,46.20060790273557,1186.6371832218845,555.5785242553192,37.2503672583998,27.44246634824142,6.600086843247937,5.401714633077841,0.41125,suj_7,0.2857142857142857,4.0,16.8,11.880212569309222
37.0,102982.0,21.27659574468085,40.425531914893625,1038.3075353191489,486.13120872340426,32.59407135109982,24.01215805471125,5.775075987841946,4.72650030394311,0.47,suj_7,0.4285714285714285,3.5,14.7,10.39518599814557
37.0,102982.0,18.237082066869306,34.65045592705168,889.9778874164133,416.6838931914894,27.93777544379985,20.581849761181065,4.950065132435953,4.051285974808382,0.5483333333333333,suj_7,0.0,3.0,12.6,8.910159426981917
37.0,102982.0,15.19756838905775,28.87537993920973,741.6482395136778,347.2365776595745,23.28147953649988,17.151541467650887,4.125054277029961,3.3760716456736506,0.6579999999999999,suj_7,0.8571428571428571,2.5,10.5,7.425132855818264
37.0,102982.0,12.1580547112462,23.100303951367785,593.3185916109422,277.7892621276596,18.6251836291999,13.72123317412071,3.3000434216239687,2.7008573165389205,0.8225,suj_7,1.0,2.0,8.4,5.940106284654611
38.0,111289.0,21.516944593867677,59.1715976331361,1380.0982920925228,904.2235387305004,53.719731491138496,36.501959578882655,8.068854222700377,10.249353888961377,0.3718,suj_7,0.0,5.0,25.500000000000004,10.663781389233373
38.0,111289.0,19.365250134480902,53.2544378698225,1242.0884628832707,813.8011848574504,48.34775834202464,32.85176362099439,7.261968800430338,9.22441850006524,0.4131111111111111,suj_7,0.0,4.5,22.950000000000003,9.597403250310036
38.0,111289.0,17.21355567509414,47.33727810650888,1104.0786336740184,723.3788309844002,42.975785192910784,29.201567663106125,6.4550833781603005,8.199483111169101,0.46475,suj_7,0.2857142857142857,4.0,20.4,8.531025111386699
38.0,111289.0,15.061861215707369,41.42011834319527,966.068804464766,632.9564771113503,37.60381204379694,25.551371705217857,5.648197955890264,7.174547722272965,0.5311428571428571,suj_7,0.8571428571428571,3.5,17.85,7.4646469724633615
38.0,111289.0,12.910166756320605,35.502958579881664,828.0589752555138,542.5341232383004,32.23183889468309,21.901175747329606,4.8413125336202265,6.149612333376827,0.6196666666666667,suj_7,0.8571428571428571,3.0,15.3,6.398268833540024
38.0,111289.0,10.758472296933837,29.58579881656805,690.0491460462614,452.11176936525015,26.859865745569248,18.250979789441327,4.034427111350189,5.124676944480688,0.7436,suj_7,1.0,2.5,12.750000000000002,5.331890694616686
38.0,111289.0,8.60677783754707,23.66863905325444,552.0393168370092,361.68941549220017,21.4878925964554,14.600783831553064,3.2275416890801507,4.099741555584552,0.9295,suj_7,1.0,2.0,10.2,4.265512555693349
39.0,118132.0,24.90315439955728,58.10736026563365,1354.7859897620365,705.7167252351967,42.125705279774046,38.34295201201676,7.11518697130208,8.071079385830961,0.3614,suj_7,0.0,5.0,22.5,13.436388428460582
39.0,118132.0,22.412838959601544,52.29662423907028,1219.307390785833,635.1450527116773,37.91313475179665,34.50865681081508,6.4036682741718725,7.263971447247865,0.4015555555555556,suj_7,0.0,4.5,20.25,12.092749585614524
39.0,118132.0,19.922523519645814,46.48588821250692,1083.8287918096291,564.5733801881578,33.700564223819235,30.67436160961341,5.692149577041664,6.456863508664769,0.45175,suj_7,0.2857142857142857,4.0,18.0,10.749110742768464
39.0,118132.0,17.432208079690092,40.67515218594356,948.3501928334256,494.00170766463793,29.48799369584184,26.840066408411733,4.980630879911456,5.649755570081672,0.5162857142857142,suj_7,0.5714285714285714,3.5,15.75,9.405471899922407
39.0,118132.0,14.941892639734366,34.86441615938019,812.8715938572217,423.4300351411181,25.275423167864428,23.00577120721005,4.269112182781248,4.842647631498577,0.6023333333333333,suj_7,1.0,3.0,13.5,8.061833057076349
39.0,118132.0,12.451577199778637,29.053680132816822,677.3929948810182,352.8583626175985,21.062852639887023,19.17147600600838,3.55759348565104,4.0355396929154805,0.7228,suj_7,1.0,2.5,11.25,6.718194214230291
39.0,118132.0,9.961261759822907,23.24294410625346,541.9143959048146,282.28669009407884,16.850282111909618,15.337180804806705,2.846074788520832,3.2284317543323846,0.9035,suj_7,1.0,2.0,9.0,5.374555371384233
40.0,120684.0,23.04147465437789,60.48387096774193,1866.2686741071432,761.4991487615207,47.04113970640791,45.6714944042133,8.229098090849241,12.310812583741214,0.3472,suj_7,0.0,5.0,25.0,8.620408273512318
40.0,120684.0,20.737327188940093,54.435483870967744,1679.6418066964288,685.3492338853687,42.33702573576712,41.10434496379197,7.406188281764318,11.07973132536709,0.3857777777777778,suj_7,0.0,4.5,22.5,7.7583674461610865
40.0,120684.0,18.433179723502302,48.38709677419354,1493.0149392857145,609.1993190092165,37.63291176512633,36.53719552337064,6.5832784726793925,9.84865006699297,0.434,suj_7,0.0,4.0,20.0,6.896326618809855
40.0,120684.0,16.12903225806452,42.33870967741935,1306.3880718750004,533.0494041330645,32.92879779448554,31.97004608294931,5.760368663594469,8.617568808618849,0.496,suj_7,0.0,3.5,17.5,6.034285791458624
40.0,120684.0,13.824884792626731,36.290322580645146,1119.7612044642858,456.8994892569124,28.224683823844757,27.40289664252798,4.937458854509545,7.386487550244727,0.5786666666666667,suj_7,1.0,3.0,15.0,5.172244964107391
40.0,120684.0,11.52073732718894,30.241935483870964,933.1343370535716,380.7495743807604,23.52056985320396,22.83574720210665,4.114549045424621,6.155406291870607,0.6944,suj_7,1.0,2.5,12.5,4.310204136756159
40.0,120684.0,9.216589861751151,24.19354838709677,746.5074696428572,304.59965950460827,18.816455882563165,18.26859776168532,3.2916392363396967,4.924325033496485,0.868,suj_7,1.0,2.0,10.0,3.4481633094049275
41.0,123641.0,23.58490566037736,55.0314465408805,2203.5175857573367,730.1870687893081,44.97403592946299,31.072177298592383,7.861635220125786,14.701339363028763,0.3816,suj_7,0.1428571428571428,5.0,22.5,12.570670815633775
41.0,123641.0,21.226415094339625,49.52830188679245,1983.1658271816036,657.1683619103774,40.47663233651669,27.96495956873315,7.075471698113207,13.231205426725886,0.424,suj_7,0.0,4.5,20.25,11.3136037340704
41.0,123641.0,18.867924528301888,44.0251572327044,1762.8140686058694,584.1496550314465,35.9792287435704,24.85774183887391,6.289308176100628,11.761071490423012,0.477,suj_7,0.2857142857142857,4.0,18.0,10.056536652507022
41.0,123641.0,16.50943396226415,38.52201257861636,1542.4623100301358,511.1309481525157,31.48182515062409,21.75052410901468,5.50314465408805,10.290937554120136,0.5451428571428572,suj_7,0.2857142857142857,3.5,15.75,8.799469570943645
41.0,123641.0,14.150943396226412,33.0188679245283,1322.110551454402,438.1122412735849,26.9844215576778,18.643306379155437,4.716981132075472,8.820803617817258,0.636,suj_7,0.7142857142857143,3.0,13.5,7.542402489380267
41.0,123641.0,11.79245283018868,27.51572327044025,1101.7587928786684,365.09353439465406,22.487017964731496,15.536088649296191,3.930817610062893,7.350669681514383,0.7632,suj_7,0.8571428571428571,2.5,11.25,6.285335407816889
41.0,123641.0,9.433962264150944,22.0125786163522,881.4070343029347,292.07482751572326,17.9896143717852,12.428870919436957,3.144654088050314,5.880535745211506,0.954,suj_7,0.8571428571428571,2.0,9.0,5.028268326253511
42.0,127015.0,21.75095160413268,73.4094616639478,1553.9027781402942,847.1631552474173,41.59568987755296,36.12211605686321,8.545016701623554,5.773427475238652,0.3678,suj_7,0.0,5.0,24.000000000000004,7.1080914653469005
42.0,127015.0,19.57585644371941,66.06851549755302,1398.512500326265,762.4468397226756,37.43612088979766,32.50990445117688,7.690515031461199,5.196084727714786,0.4086666666666667,suj_7,0.0,4.5,21.6,6.397282318812211
42.0,127015.0,17.400761283306142,58.72756933115824,1243.122222512235,677.7305241979337,33.276551902042364,28.89769284549056,6.836013361298844,4.61874198019092,0.45975,suj_7,0.0,4.0,19.200000000000003,5.686473172277521
42.0,127015.0,15.225666122892877,51.38662316476346,1087.731944698206,593.0142086731921,29.11698291428707,25.28548123980424,5.981511691136488,4.0413992326670565,0.5254285714285715,suj_7,1.0,3.5,16.800000000000004,4.97566402574283
42.0,127015.0,13.050570962479608,44.04567699836869,932.3416668841764,508.2978931484504,24.957413926531768,21.67326963411792,5.127010020974133,3.4640564851431908,0.613,suj_7,1.0,3.0,14.400000000000002,4.264854879208141
42.0,127015.0,10.875475802066338,36.7047308319739,776.9513890701471,423.5815776237087,20.79784493877648,18.061058028431606,4.272508350811777,2.886713737619326,0.7356,suj_7,1.0,2.5,12.000000000000002,3.5540457326734503
42.0,127015.0,8.700380641653071,29.36378466557912,621.5611112561178,338.86526209896687,16.638275951021182,14.44884642274528,3.418006680649422,2.3093709900954607,0.9195,suj_7,1.0,2.0,9.6,2.8432365861387603
43.0,130236.0,28.60411899313501,54.34782608695652,2029.9743608409608,973.366540331808,40.630091827316726,58.02549852893101,7.763975155279502,11.170833357290528,0.3496,suj_7,0.0,5.0,24.000000000000004,15.535664231062478
43.0,130236.0,25.743707093821502,48.91304347826088,1826.9769247568647,876.0298862986273,36.56708264458506,52.2229486760379,6.987577639751552,10.053750021561475,0.3884444444444445,suj_7,0.1428571428571428,4.5,21.6,13.98209780795623
43.0,130236.0,22.883295194508005,43.47826086956522,1623.9794886727686,778.6932322654463,32.50407346185339,46.42039882314481,6.211180124223603,8.936666685832423,0.4370000000000001,suj_7,0.1428571428571428,4.0,19.200000000000003,12.428531384849984
43.0,130236.0,20.022883295194504,38.04347826086956,1420.9820525886726,681.3565782322655,28.441064279121715,40.617848970251714,5.434782608695651,7.81958335010337,0.4994285714285715,suj_7,0.4285714285714285,3.5,16.800000000000004,10.874964961743736
43.0,130236.0,17.162471395881006,32.608695652173914,1217.9846165045765,584.0199241990848,24.37805509639004,34.815299117358606,4.658385093167701,6.7025000143743165,0.5826666666666668,suj_7,0.4285714285714285,3.0,14.400000000000002,9.321398538637489
43.0,130236.0,14.302059496567509,27.17391304347826,1014.9871804204804,486.683270165904,20.315045913658366,29.012749264465505,3.881987577639751,5.585416678645264,0.6992,suj_7,0.4285714285714285,2.5,12.000000000000002,7.767832115531239
43.0,130236.0,11.441647597254002,21.73913043478261,811.9897443363843,389.3466161327232,16.252036730926694,23.210199411572404,3.1055900621118013,4.468333342916211,0.8740000000000001,suj_7,1.0,2.0,9.6,6.214265692424991
44.0,133801.0,23.16155182397221,55.008685581934,1771.9328242617264,793.0788375796183,44.28793375669749,44.66870708908925,7.858383654561999,1.4540903300990031,0.3454,suj_7,0.2857142857142857,5.0,24.000000000000004,6.544567907760788
44.0,133801.0,20.845396641574983,49.50781702374061,1594.7395418355536,713.7709538216562,39.85914038102774,40.20183638018033,7.0725452891058005,1.3086812970891026,0.3837777777777778,suj_7,0.5714285714285714,4.5,21.6,5.890111116984709
44.0,133801.0,18.529241459177765,44.0069484655472,1417.5462594093808,634.4630700636945,35.43034700535799,35.734965671271404,6.286706923649597,1.1632722640792024,0.43175,suj_7,0.5714285714285714,4.0,19.200000000000003,5.23565432620863
44.0,133801.0,16.213086276780547,38.50607990735379,1240.3529769832082,555.1551863057326,31.00155362968825,31.26809496236248,5.5008685581934,1.017863231069302,0.4934285714285714,suj_7,0.5714285714285714,3.5,16.800000000000004,4.581197535432551
44.0,133801.0,13.896931094383325,33.0052113491604,1063.1596945570357,475.8473025477708,26.572760254018498,26.801224253453555,4.715030192737199,0.8724541980594018,0.5756666666666667,suj_7,1.0,3.0,14.400000000000002,3.9267407446564726
